measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Brazil,Both,Age-standardized,Discontinued breastfeeding,Rate,2017,20.227702844424662,21.655201160089455,18.690246123450923
Summary exposure value,Brazil,Both,All ages,Child wasting,Rate,2017,1.5769567687091257,1.94101537908894,1.2106796759534588
Summary exposure value,Brazil,Both,Age-standardized,Child wasting,Rate,2017,1.5881808032562825,1.9534305154012777,1.2207689666189463
Summary exposure value,Brazil,Both,All ages,Child stunting,Rate,2017,5.81829631631613,7.5896179416311425,3.502433867796808
Summary exposure value,Brazil,Both,Age-standardized,Child stunting,Rate,2017,5.80965194221422,7.578610672857006,3.4978107336967055
Summary exposure value,Suriname,Both,All ages,Low physical activity,Rate,2011,5.43913917957193,10.257671359128901,2.68642333807552
Summary exposure value,Suriname,Both,Age-standardized,Low physical activity,Rate,2011,5.728449135324571,10.684649057291198,3.01829923204615
Summary exposure value,Suriname,Both,All ages,Non-exclusive breastfeeding,Rate,2011,30.4026601337728,43.064107544250305,20.6625260350071
Summary exposure value,Suriname,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2011,30.4072486091159,43.0655661526106,20.665741271923004
Summary exposure value,Suriname,Both,All ages,Discontinued breastfeeding,Rate,2011,20.141680162361602,20.9833550698249,19.318927332393805
Summary exposure value,Suriname,Both,Age-standardized,Discontinued breastfeeding,Rate,2011,20.138812730546306,20.9788084132877,19.315965043635604
Summary exposure value,Uruguay,Both,All ages,Ambient particulate matter pollution,Rate,2016,8.061830393315189,12.678151690403658,4.301099790000959
Summary exposure value,Uruguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,2016,7.646311731210053,12.08265384351812,4.0877242247008425
Summary exposure value,Uruguay,Both,All ages,Household air pollution from solid fuels,Rate,2016,0.4593399837960959,1.0347435861187193,0.15076363445755073
Summary exposure value,Uruguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,2016,0.4249515431950886,0.9873781490739916,0.13764332866436912
Summary exposure value,Uruguay,Both,All ages,Child underweight,Rate,2016,1.6792384228356592,2.3687077193808506,1.0360940943579706
Summary exposure value,Uruguay,Both,Age-standardized,Child underweight,Rate,2016,1.6792710016476677,2.368614376290756,1.036478481538497
Summary exposure value,Uruguay,Both,All ages,Smoking,Rate,2016,16.553890815520813,18.931143312214125,14.367149527033614
Summary exposure value,Uruguay,Both,Age-standardized,Smoking,Rate,2016,16.550584706866132,19.036059088915145,14.369551323712818
Summary exposure value,Uruguay,Both,All ages,Alcohol use,Rate,2016,12.413626965375284,17.330333030393913,8.457488806175746
Summary exposure value,Uruguay,Both,Age-standardized,Alcohol use,Rate,2016,12.506859886485108,17.564962349723174,8.475342034130511
Summary exposure value,Uruguay,Both,All ages,High fasting plasma glucose,Rate,2016,8.135656249883995,9.28084989516168,6.9923128966845365
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2016,6.939253169647783,7.972340513534036,5.9516421856998525
Summary exposure value,Uruguay,Both,All ages,High systolic blood pressure,Rate,2016,29.123640410409486,33.5392146426365,25.005137512499104
Summary exposure value,Uruguay,Both,Age-standardized,High systolic blood pressure,Rate,2016,26.21470057242361,30.57089845731572,22.230104744199725
Summary exposure value,Uruguay,Both,All ages,High body-mass index,Rate,2016,24.94321397517552,33.73806594659159,18.416887863939653
Summary exposure value,Uruguay,Both,Age-standardized,High body-mass index,Rate,2016,23.93935141367191,31.889246297674546,18.13915938819956
Summary exposure value,Suriname,Both,All ages,Child wasting,Rate,2011,2.98671477414339,3.65762509398172,2.31084564110389
Summary exposure value,Suriname,Both,Age-standardized,Child wasting,Rate,2011,2.98553745601237,3.65651363521647,2.30982030857982
Summary exposure value,Suriname,Both,All ages,Child stunting,Rate,2011,5.92042617319825,7.76409127672863,3.59548628774641
Summary exposure value,Suriname,Both,Age-standardized,Child stunting,Rate,2011,5.9215861297602,7.7656968365215295,3.59620624563055
Summary exposure value,Suriname,Both,All ages,Short gestation,Rate,2011,13.2680427403045,15.5133332613935,11.3795598869437
Summary exposure value,Suriname,Both,Age-standardized,Short gestation,Rate,2011,13.265796682658301,15.5101028493138,11.377079475151099
Summary exposure value,Suriname,Both,All ages,Low birth weight,Rate,2011,9.998259261591121,11.366379784826401,8.750394819794991
Summary exposure value,Suriname,Both,Age-standardized,Low birth weight,Rate,2011,9.99731742114377,11.3650900776967,8.74933855127111
Summary exposure value,Suriname,Both,All ages,High LDL cholesterol,Rate,2011,37.377204347509604,40.8179878086581,34.107484744801795
Summary exposure value,Suriname,Both,Age-standardized,High LDL cholesterol,Rate,2011,38.0737341983673,41.44195590006049,34.849137970609604
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child wasting,Rate,2011,1.10174358361567,1.36984908917775,0.839852314047552
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child wasting,Rate,2011,1.0715817995761998,1.33737447791143,0.815314583072375
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child stunting,Rate,2011,13.635504895827498,16.9023669050818,9.03495984925296
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child stunting,Rate,2011,13.7667728534577,17.0677685847402,9.13752240351645
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Short gestation,Rate,2011,11.3664465113556,18.4631157790974,8.127547615098841
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Short gestation,Rate,2011,11.367063581420698,18.467527450467497,8.126811421058001
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low birth weight,Rate,2011,5.67711968685772,9.144223497302969,4.16149328256376
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low birth weight,Rate,2011,5.67758079675101,9.14632727423926,4.1615390532419
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High LDL cholesterol,Rate,2011,29.8048939599308,33.3701164634726,26.642549771188396
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High LDL cholesterol,Rate,2011,30.8816196715958,34.3457061717302,27.786627121106704
Summary exposure value,Ecuador,Both,All ages,Ambient particulate matter pollution,Rate,2011,18.869150260379396,26.035702003784,13.408224682237401
Summary exposure value,Ecuador,Both,Age-standardized,Ambient particulate matter pollution,Rate,2011,19.371880855122896,26.6030050454099,13.736501712138303
Summary exposure value,Ecuador,Both,All ages,Household air pollution from solid fuels,Rate,2011,2.190900934586,4.27499908265462,0.9187848326962379
Summary exposure value,Ecuador,Both,Age-standardized,Household air pollution from solid fuels,Rate,2011,2.2863139389624,4.41159149154313,0.970693299248925
Summary exposure value,Ecuador,Both,All ages,Child underweight,Rate,2011,2.89516909131205,3.90512170974774,1.90422426596364
Summary exposure value,Ecuador,Both,Age-standardized,Child underweight,Rate,2011,2.8952716041281903,3.90521269464743,1.9043026707994997
Summary exposure value,Ecuador,Both,All ages,Smoking,Rate,2011,4.87133980726596,5.87988840119988,3.94592954193807
Summary exposure value,Ecuador,Both,Age-standardized,Smoking,Rate,2011,5.12504365633518,6.18330757473455,4.1578593665543995
Summary exposure value,Ecuador,Both,All ages,Alcohol use,Rate,2011,6.01999770985909,8.1599235452905,4.189074662381611
Summary exposure value,Ecuador,Both,Age-standardized,Alcohol use,Rate,2011,6.04861033271424,8.217070901271049,4.2166575600778895
Summary exposure value,Ecuador,Both,All ages,High fasting plasma glucose,Rate,2011,10.1978863086186,11.4193641742358,9.12886843003661
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2011,11.5885505125259,12.9957267412076,10.3499766645895
Summary exposure value,Ecuador,Both,All ages,High systolic blood pressure,Rate,2011,12.3379447209178,14.632207970888597,10.249585533463199
Summary exposure value,Ecuador,Both,Age-standardized,High systolic blood pressure,Rate,2011,13.3896649761468,15.9524447633625,11.1614193052614
Summary exposure value,Ecuador,Both,All ages,High body-mass index,Rate,2011,30.8211577548433,39.02401883187021,22.9912252790739
Summary exposure value,Ecuador,Both,Age-standardized,High body-mass index,Rate,2011,31.816932073049102,40.35242352492921,23.579281089617602
Summary exposure value,Ecuador,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2011,39.0593840145214,54.7889828532806,24.6034251455945
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2011,38.273239283018896,53.77259214449529,23.9925249295382
Summary exposure value,Ecuador,Both,All ages,Diet high in sodium,Rate,2011,48.067441029755805,74.51373308341608,3.89781190871237
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sodium,Rate,2011,48.0398930885385,74.30124278578822,3.8573306400789904
Summary exposure value,Ecuador,Both,All ages,Low physical activity,Rate,2011,2.56841034604131,5.18859315109272,1.13224202438633
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2011,2.68997180012266,5.2563615008973805,1.25414730077578
Summary exposure value,Ecuador,Both,All ages,Non-exclusive breastfeeding,Rate,2011,18.1722899185126,25.8835173885807,12.490554398037599
Summary exposure value,Ecuador,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2011,18.176960303519802,25.890169604239198,12.4937645437184
Summary exposure value,Ecuador,Both,All ages,Discontinued breastfeeding,Rate,2011,12.324687078091802,13.8974802650255,10.7588744846274
Summary exposure value,Ecuador,Both,Age-standardized,Discontinued breastfeeding,Rate,2011,12.325207795156299,13.897630596695901,10.759324727072
Summary exposure value,Colombia,Both,All ages,Household air pollution from solid fuels,Rate,2011,4.27849147101703,7.709438572958629,2.1615700158157702
Summary exposure value,Colombia,Both,Age-standardized,Household air pollution from solid fuels,Rate,2011,4.30928037962632,7.766506956956749,2.1761267253397403
Summary exposure value,Colombia,Both,All ages,Child underweight,Rate,2011,1.9224110519526698,2.7094246661764703,1.23900987632742
Summary exposure value,Colombia,Both,Age-standardized,Child underweight,Rate,2011,1.9222899419603101,2.70933956230144,1.23893626810022
Summary exposure value,Colombia,Both,All ages,Smoking,Rate,2011,6.16721952884029,7.463356231617791,5.05958234884392
Summary exposure value,Colombia,Both,Age-standardized,Smoking,Rate,2011,6.25919140208743,7.56447027582206,5.15243787316687
Summary exposure value,Colombia,Both,All ages,Alcohol use,Rate,2011,6.82656480691344,9.156775599016639,4.81339275865257
Summary exposure value,Colombia,Both,Age-standardized,Alcohol use,Rate,2011,6.74455725350043,9.07099399715011,4.76580272434582
Summary exposure value,Colombia,Both,All ages,High fasting plasma glucose,Rate,2011,12.842786986204702,14.384297347195998,11.3358653056916
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2011,13.7361693455293,15.355303921931302,12.133128695333198
Summary exposure value,Colombia,Both,All ages,High systolic blood pressure,Rate,2011,19.4231611089814,21.9437898560123,16.9381676601458
Summary exposure value,Colombia,Both,Age-standardized,High systolic blood pressure,Rate,2011,20.434325206297302,23.112069404154802,17.801259743140697
Summary exposure value,Colombia,Both,All ages,High body-mass index,Rate,2011,22.091864600820998,29.2080359288471,16.882555683237698
Summary exposure value,Colombia,Both,Age-standardized,High body-mass index,Rate,2011,22.1216853430425,29.322043760544798,16.891021774884997
Summary exposure value,Colombia,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2011,32.0757127807317,47.5083065680174,18.9141922421009
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2011,31.721718144366502,47.074121853212496,18.7088285531261
Summary exposure value,Colombia,Both,All ages,Diet high in sodium,Rate,2011,58.4677122916759,76.3504515254212,33.0185690827407
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sodium,Rate,2011,58.416268665379,76.2518093149557,33.140884698650105
Summary exposure value,Colombia,Both,All ages,Low physical activity,Rate,2011,2.39710230401995,4.70326944260672,0.9391313115861709
Summary exposure value,Colombia,Both,Age-standardized,Low physical activity,Rate,2011,2.4436747884342997,4.78858647819245,0.9918357845570809
Summary exposure value,Colombia,Both,All ages,Non-exclusive breastfeeding,Rate,2011,18.8576485399816,27.7518613211661,12.466167032285801
Summary exposure value,Colombia,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2011,18.8734088962849,27.775094399410307,12.476603356924198
Summary exposure value,Colombia,Both,All ages,Discontinued breastfeeding,Rate,2011,14.6418042723236,15.738420806714402,13.6254946751836
Summary exposure value,Colombia,Both,Age-standardized,Discontinued breastfeeding,Rate,2011,14.641951379399803,15.738676110248498,13.624749137400801
Summary exposure value,Colombia,Both,All ages,Child wasting,Rate,2011,1.03081513801664,1.31207569404715,0.765964692486605
Summary exposure value,Colombia,Both,Age-standardized,Child wasting,Rate,2011,1.03037832454824,1.31156961329473,0.765593180439049
Summary exposure value,Colombia,Both,All ages,Child stunting,Rate,2011,7.65886883341164,9.969900168244571,4.630924355429291
Summary exposure value,Colombia,Both,Age-standardized,Child stunting,Rate,2011,7.659834978398231,9.97119209183749,4.63139362043029
Summary exposure value,Colombia,Both,All ages,Short gestation,Rate,2011,10.4944430221012,11.5414228595715,9.48871574255729
Summary exposure value,Colombia,Both,Age-standardized,Short gestation,Rate,2011,10.4992164793324,11.5467266112613,9.49372960770203
